Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2016-03-30,598.799988,605.0,597.775024,602.974976,485.226044,5756818.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-31,605.125,614.950012,600.150024,609.150024,490.195099,17996320.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-01,608.0,611.099976,597.549988,602.724976,485.024689,5511428.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-04,606.775024,624.0,606.775024,621.849976,500.41507,4577054.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-05,621.0,621.150024,607.0,609.900024,490.798737,4790716.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-06,614.0,614.0,598.0,600.349976,483.113525,4931354.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-07,604.200012,604.200012,587.5,590.75,475.388306,5657890.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-08,587.924988,588.75,581.025024,582.875,469.051056,4195578.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-11,582.900024,593.375,575.549988,591.950012,476.353821,5768678.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-12,590.25,597.450012,589.299988,591.099976,475.669922,5842138.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-13,597.474976,597.474976,583.174988,586.349976,471.847443,12511386.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-18,625.0,633.950012,616.75,619.349976,498.403168,25015990.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-20,622.0,623.224976,612.900024,621.799988,500.374786,8072848.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-21,625.5,625.5,609.049988,613.150024,493.413971,5441100.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-22,613.150024,614.25,603.5,605.625,487.35849,5143938.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-25,606.025024,612.400024,600.549988,607.924988,489.20932,5364134.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-26,607.724976,619.775024,604.299988,616.075012,495.767883,5846744.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-27,614.599976,621.174988,614.275024,620.075012,498.986633,4486208.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-28,615.5,619.799988,603.5,604.575012,486.51355,12165168.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-04-29,605.724976,611.775024,602.5,604.049988,486.091034,5036410.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-02,605.0,605.575012,598.075012,600.525024,483.254517,3615250.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-03,601.375,606.099976,585.900024,588.900024,473.899567,6824810.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-04,590.5,596.5,585.325012,594.424988,478.345551,5812842.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-05,597.575012,599.5,590.549988,596.224976,479.794067,6302668.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-06,594.900024,594.900024,588.525024,590.75,475.388306,2596720.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-09,591.0,600.775024,590.299988,599.525024,482.449646,5123678.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-10,601.25,608.325012,598.299988,606.400024,487.982178,3395704.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-11,599.25,607.349976,596.25,600.924988,483.576355,3709888.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-12,601.950012,606.5,598.400024,605.0,486.855438,3406932.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-13,603.0,605.0,596.075012,603.625,485.749084,5652064.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-16,605.099976,611.825012,602.5,607.5,488.86734,4533878.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-17,610.0,612.875,604.075012,607.125,488.565582,3796294.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-18,599.5,607.0,598.950012,604.924988,486.795258,4256596.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-19,605.474976,608.075012,600.5,602.875,485.145477,3954400.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-20,602.5,609.75,600.0,600.799988,483.475739,3994548.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-23,601.700012,602.575012,592.5,594.0,478.003632,4585946.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-24,595.525024,595.875,588.799988,593.875,477.903137,3485060.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-25,597.049988,606.549988,597.049988,604.325012,486.312317,3857396.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-26,605.049988,619.900024,605.049988,617.075012,496.57251,6136436.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-27,615.799988,629.75,615.799988,623.75,501.944031,6180764.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-30,620.75,636.0,620.75,633.799988,510.031464,5285700.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-05-31,632.5,633.375,619.5,624.325012,502.406738,13782038.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-01,623.025024,634.25,623.0,629.099976,506.249298,4840534.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-02,627.5,637.450012,627.0,630.775024,507.59729,5053552.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-03,630.025024,639.650024,630.025024,633.450012,509.749908,3998380.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-06,632.450012,638.5,630.549988,633.375,509.689575,4225768.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-07,633.5,636.25,627.549988,628.700012,505.92749,5692420.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-08,631.974976,631.974976,617.674988,619.049988,498.161835,8741370.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-09,613.125,613.125,590.025024,592.75,482.551697,12740804.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-10,587.700012,595.0,585.049988,590.299988,480.55719,6383956.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-13,588.400024,592.450012,583.0,590.450012,480.67926,5286722.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-14,591.200012,591.200012,583.625,587.5,478.27771,2940728.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-15,591.849976,596.325012,589.525024,594.974976,484.363068,6711572.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-16,594.75,594.75,585.049988,593.0,482.755188,5302564.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-17,594.5,596.375,587.549988,589.75,480.109467,8515082.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-20,590.5,605.900024,589.849976,604.375,492.015411,6229566.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-21,605.599976,607.400024,597.825012,603.049988,490.936859,4761724.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-22,602.0,605.974976,594.075012,599.75,488.250397,3031258.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-23,598.650024,607.424988,596.674988,605.799988,493.175629,3828626.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-24,594.0,599.5,580.0,597.275024,486.235443,7808348.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-27,586.025024,591.599976,580.0,583.099976,474.69574,5583778.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-28,581.400024,586.25,577.549988,579.575012,471.82605,7655974.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-29,584.5,589.950012,580.099976,588.424988,479.030792,5459150.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-06-30,590.25,592.25,583.974976,585.400024,476.568176,9346224.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-01,590.0,590.0,585.049988,586.200012,477.219452,3991912.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-04,588.099976,597.299988,588.099976,591.974976,481.920837,5381322.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-05,592.5,593.75,585.525024,587.724976,478.460846,3596416.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-07,584.349976,585.5,577.5,578.625,471.052765,5954876.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-08,581.5,583.5,576.75,579.099976,471.439453,5551648.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-11,583.700012,589.349976,580.0,587.525024,478.298126,6668882.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-12,590.0,590.174988,584.0,588.275024,478.90863,6197368.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-13,590.0,597.900024,587.599976,596.900024,485.930206,5275420.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-14,597.5,598.025024,582.0,588.125,478.786499,7413328.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-15,594.75,594.950012,526.0,536.275024,436.575989,61484126.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-18,538.625,542.450012,527.575012,540.974976,440.402161,14332824.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-19,544.299988,545.0,537.049988,543.474976,442.437469,10404644.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-20,535.0,544.950012,535.0,541.549988,440.870361,9822896.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-21,539.5,543.599976,537.799988,539.950012,439.56781,8668002.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-22,535.0,539.950012,533.349976,536.224976,436.535278,9386538.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-25,531.5,541.625,531.5,540.424988,439.954437,8469552.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-26,535.174988,544.950012,535.174988,544.349976,443.14975,7189610.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-27,542.349976,548.25,539.275024,542.674988,441.786102,7431820.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-28,542.700012,543.474976,537.025024,538.75,438.590851,11258562.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-07-29,536.299988,538.375,533.25,536.924988,437.105164,8156784.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-01,535.75,543.924988,534.174988,542.625,441.745453,9096662.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-02,539.950012,542.5,537.5,541.900024,441.155304,6822502.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-03,542.825012,543.25,535.150024,542.450012,441.603027,7213460.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-04,543.200012,543.450012,535.025024,535.900024,436.270691,4237278.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-05,536.0,536.724976,530.0,534.0,434.723999,5609968.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-08,534.5,540.5,531.275024,539.349976,439.079254,4643064.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-09,538.5,542.25,535.75,541.700012,440.992462,7192664.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-10,538.0,543.950012,537.599976,541.174988,440.565033,5576454.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-11,540.849976,547.5,537.625,538.674988,438.529785,5038552.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-12,537.525024,539.400024,530.0,531.275024,432.505585,7449928.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-16,521.0,529.025024,514.0,525.900024,428.129852,16429408.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-17,524.974976,526.325012,515.25,516.650024,420.599487,6599316.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-18,518.25,519.549988,510.75,511.700012,416.569794,8434000.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-19,515.0,519.5,509.225006,510.649994,415.714966,5686016.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-22,509.0,515.0,504.549988,507.725006,413.333771,10253518.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-23,510.049988,521.0,510.049988,519.825012,423.184235,7406138.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-24,523.5,531.025024,523.5,528.700012,430.40921,6129966.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-25,527.5,528.799988,516.049988,518.075012,421.759613,4796562.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-26,518.0,523.0,508.524994,510.125,415.287567,6881054.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-29,508.799988,515.0,505.5,511.399994,416.3255,5220282.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-30,516.224976,522.5,512.5,520.200012,423.489502,4375438.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-08-31,518.549988,522.875,513.900024,517.924988,421.637421,11139814.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-01,519.0,520.224976,516.0,518.775024,422.329437,2877826.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-02,519.525024,520.0,513.099976,515.924988,420.009186,3332592.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-06,519.125,524.450012,517.799988,522.5,425.361877,8215044.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-07,524.0,529.5,522.0,527.174988,429.167786,7425470.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-08,522.5,522.5,512.0,518.825012,422.370026,9092774.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-09,518.5,520.5,513.275024,517.75,421.494904,5053438.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-12,512.625,529.0,512.625,527.0,429.02536,6203096.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-14,526.974976,528.900024,520.325012,522.799988,425.60611,5152418.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-15,522.799988,523.400024,517.674988,521.099976,424.222137,4701722.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-16,524.5,532.25,519.049988,530.075012,431.528595,9949384.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-19,523.0,534.450012,520.674988,530.599976,431.955963,5809154.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-20,526.650024,528.575012,522.875,525.075012,427.458191,4214004.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-21,527.0,530.625,525.525024,527.875,429.73764,4231532.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-22,529.5,530.5,526.0,529.400024,430.979126,3629514.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-23,528.5,529.400024,520.0,521.275024,424.364716,5205294.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-26,521.375,522.0,515.5,517.950012,421.657776,6371798.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-27,517.525024,524.950012,516.674988,519.875,423.224884,6525660.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-28,520.0,521.150024,516.625,519.474976,422.899261,5434708.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-29,522.474976,522.474976,512.0,514.599976,418.930603,8902638.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-09-30,515.549988,521.950012,515.549988,518.025024,421.718903,6502354.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-03,517.75,520.0,513.049988,519.049988,422.553253,3656160.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-04,520.0,525.700012,519.150024,524.599976,427.071533,5066586.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-05,524.599976,524.924988,518.5,520.75,423.937225,2307574.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-06,522.5,522.5,512.974976,513.700012,418.197937,3721882.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-07,514.974976,516.900024,505.049988,506.274994,412.15332,6288558.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-10,508.5,515.875,505.0,514.974976,419.235779,5413170.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-13,510.700012,529.0,510.700012,526.174988,428.353668,9778690.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-10-14,526.450012,541.349976,498.125,513.575012,418.09613,33461690.0,Infosys Ltd,2016,8.3,6.2,4.9
